CustomerID,Recency,Frequency,Monetary,Cluster_KMeans,Cluster_GMM,Prob_max_GMM
13808,6,5,1747.66,1,2,0.999135496120701
13809,305,1,155.05,0,0,0.9999999957674848
13810,29,3,1499.01,1,3,0.9999880571430999
13811,184,3,814.5,0,3,0.9999917697506682
13812,42,3,539.0,0,3,0.9999900917033858
13813,40,4,1366.8600000000001,1,7,0.9998976878488045
13814,92,2,1579.12,0,4,0.999995717242056
13815,22,4,4027.36,1,7,0.9999072464076831
13816,24,2,571.6700000000001,0,4,0.999999384794732
13817,29,2,382.98,0,4,0.9999996042082385
13819,302,3,1140.35,0,3,0.999992175283851
13821,145,2,385.64,0,4,0.999999666787593
13822,6,2,632.0,1,4,0.9999995254334029
13823,19,2,957.66,0,4,0.9999991738025307
13824,33,5,1698.94,1,2,0.9990772482638132
13826,176,1,189.5,0,0,0.9999999940472484
13827,58,3,412.05,0,3,0.9999944906734385
13828,22,1,209.49,0,0,0.999999995060906
13831,16,6,2202.99,1,5,0.8171705786719173
13832,19,1,52.199999999999996,0,0,0.9999999996289411
13833,159,1,384.8,0,0,0.9999999692216797
13835,25,4,834.57,1,7,0.9998950518909316
13837,212,2,271.24,0,4,0.9999998283046369
13838,6,4,691.73,1,7,0.9999045747710487
13841,253,1,85.0,0,0,0.9999999984989985
13842,59,9,3385.62,1,1,0.7985560766055926
13844,11,1,361.62,0,0,0.9999999863185975
13845,65,1,312.98,0,0,0.9999999844058577
13846,25,3,865.0600000000001,1,3,0.9999844226234637
13848,92,3,1255.0,0,3,0.999988691816333
13849,52,2,1537.95,0,4,0.9999965585555971
13850,129,1,1595.48,0,0,0.9999970777838316
13851,96,3,2651.46,1,3,0.9999721411563259
13853,57,1,1090.14,0,0,0.9999993877448627
13854,9,25,8109.5199999999995,1,1,0.803144616747673
13856,169,3,388.5,0,3,0.9999969537362001
13858,57,1,216.17,0,0,0.9999999935023074
13859,326,1,201.16,0,0,0.9999999927836996
13860,1,5,1245.9,1,2,0.9993241503527341
13862,18,8,2209.36,1,1,0.49777821324435734
13863,248,1,305.78,0,0,0.9999999817571325
13865,58,4,501.56,0,7,0.9999600976371201
13866,74,1,145.67000000000002,0,0,0.9999999970223321
13867,31,3,1015.29,1,3,0.9999853453550234
13868,7,2,3192.54,1,4,0.9999820580804177
13869,123,4,3104.95,1,7,0.9999191909827445
13870,2,8,2770.94,1,1,0.5327265160199758
13871,23,13,6403.25,1,1,0.9570080971023847
13873,120,3,389.6,0,3,0.9999964008873747
13874,358,1,540.45,0,0,0.9999999149027149
13875,54,5,1786.79,1,2,0.9991344938531218
13876,64,1,122.7,0,0,0.9999999979357677
13877,86,1,117.24,0,0,0.9999999979606189
13878,55,1,1281.53,0,0,0.9999989132822055
13880,21,13,3219.77,1,1,0.9809307096750219
13881,4,20,17159.52,1,1,0.6417741688317898
13882,3,5,1191.13,1,2,0.9991739530184436
13883,11,5,2674.48,1,2,0.9991950475480174
13884,7,5,787.6,1,2,0.999118056754191
13885,189,2,506.8,0,4,0.9999995394333515
13886,71,1,243.56,0,0,0.999999991136423
13887,204,1,349.55,0,0,0.9999999751345342
13888,120,2,605.63,0,4,0.9999993694389276
13889,93,1,416.90000000000003,0,0,0.9999999653662109
13890,1,10,1883.8100000000002,1,1,0.9912362500242573
13892,27,4,632.97,1,7,0.9999230487786532
13893,298,1,821.1,0,0,0.9999996955624134
13894,24,3,564.62,0,3,0.9999877677903669
13895,28,4,2593.07,1,7,0.9999374919128092
13897,50,1,311.16,0,0,0.9999999854915309
13898,326,1,155.93,0,0,0.9999999956945165
13899,16,2,388.52,0,4,0.9999996099062699
13900,183,3,740.95,0,3,0.999992274721786
13901,72,5,2867.2,1,2,0.9992539912964947
13904,37,2,332.64,0,4,0.9999996897185912
13908,80,4,2369.55,1,7,0.9999336482913583
13911,57,9,2580.91,1,1,0.8170101641239433
13914,12,2,626.45,0,4,0.9999994229072904
13917,50,2,272.04,0,4,0.9999997952349974
13918,50,2,1212.8400000000001,0,4,0.9999982374395148
13919,59,2,384.81,0,4,0.9999996144287999
13922,352,1,172.25,0,0,0.9999999947294396
13923,54,1,351.13,0,0,0.9999999802111297
13924,2,6,1838.8500000000001,1,5,0.7897549857912961
13925,93,4,678.25,0,7,0.999945710613477
13926,23,1,223.85000000000002,0,0,0.9999999942304325
13927,75,1,348.99,0,0,0.9999999790256762
13928,11,4,464.57,1,7,0.999948398407657
13929,169,2,842.65,0,4,0.9999990374164921
13930,58,2,337.34,0,4,0.9999996902918533
13931,96,2,1237.53,0,4,0.9999978608135117
13932,295,1,307.4,0,0,0.9999999812339511
13933,109,2,608.7900000000001,0,4,0.9999993576875272
13934,264,1,922.1,0,0,0.9999995573178156
13936,180,1,376.58,0,0,0.9999999703925146
13937,169,1,158.85,0,0,0.9999999958747292
13938,35,1,71.66,0,0,0.9999999992930548
13939,23,3,568.55,0,3,0.9999875519816893
13940,17,4,839.14,1,7,0.9998890860312611
13941,22,5,5112.96,1,2,0.9989124131995754
13946,79,3,561.5699999999999,0,3,0.999991649361391
13947,65,1,90.6,0,0,0.9999999987742281
13948,361,1,102.0,0,0,0.9999999979361238
13949,3,6,2427.32,1,5,0.8330790609101529
13950,11,4,745.06,1,7,0.9998960009106488
13951,176,3,674.45,0,3,0.9999927628570312
13952,218,2,3251.071,0,4,0.9999403406032003
13953,7,7,3515.68,1,5,0.8479859668378387
13954,2,2,439.92,1,4,0.9999997388547153
13955,154,2,322.96,0,4,0.9999997535335627
13956,5,5,1026.42,1,2,0.999108948895495
13959,79,3,598.2,0,3,0.9999909563015247
13960,21,2,230.22,0,4,0.9999998669208972
13962,22,2,169.55,0,4,0.9999999403296433
13963,308,4,664.54,0,7,0.9999745584922043
13967,146,1,80.7,0,0,0.9999999987376116
13969,7,18,9053.94,1,1,0.9343680198861992
13971,19,8,2758.26,1,5,0.5213306172032041
13972,71,2,190.25,0,4,0.9999999030122286
13973,287,1,264.7,0,0,0.9999999868654261
13974,49,1,413.59000000000003,0,0,0.9999999707203449
13975,31,6,2526.28,1,5,0.8476341676879102
13976,207,1,357.98,0,0,0.9999999735413251
13978,15,2,196.79000000000002,0,4,0.9999999181482124
13979,73,1,869.87,0,0,0.9999997010706838
13980,60,1,200.14,0,0,0.9999999944549272
13982,39,4,1871.81,1,7,0.9999176380811879
13983,30,12,2603.43,1,1,0.9796976071255283
13984,27,5,920.51,1,2,0.9990351112702642
13985,4,15,7060.13,1,1,0.9738455272205778
13986,17,1,320.46,0,0,0.9999999881799515
13988,20,6,4147.96,1,5,0.9193138880095256
13989,66,2,1266.08,0,4,0.9999978851401078
13990,213,1,311.3,0,0,0.999999981250103
13991,12,6,855.97,1,5,0.8454650170936968
13992,30,1,76.8,0,0,0.9999999992613333
13993,43,9,3466.36,1,1,0.8157512150400683
13994,4,6,2313.14,1,5,0.8210636245206588
13995,15,5,1393.69,1,2,0.9990218618784943
13999,10,12,3901.81,1,1,0.9880418772883836
14000,211,1,635.66,0,0,0.9999998682925855
14001,46,3,2043.0800000000002,1,3,0.9999862504394769
14002,134,2,529.73,0,4,0.9999994739795912
14004,43,7,4582.64,1,5,0.9079951513720691
14005,10,5,2874.72,1,2,0.9992115047524143
14006,116,3,962.19,0,3,0.9999894484405039
14009,198,2,695.61,0,4,0.999999301572471
14012,278,1,328.8,0,0,0.9999999779764528
14013,110,3,473.02,0,3,0.9999944757410518
14014,77,1,505.18,0,0,0.9999999436388423
14015,53,1,917.34,0,0,0.9999996694016251
14016,162,4,4341.21,1,7,0.9997915792540585
14019,47,3,1421.61,1,3,0.9999879156041598
14020,17,2,642.8,0,4,0.9999993710206982
14021,155,3,631.9,0,3,0.9999928219863601
14022,225,1,440.0,0,0,0.999999954042692
14023,7,2,584.07,1,4,0.9999995143486426
14024,122,2,327.7,0,4,0.9999997352130698
14027,61,1,104.82,0,0,0.9999999984663832
14029,63,2,467.66,0,4,0.99999949722712
14030,18,8,2360.09,1,5,0.5005017309518187
14031,7,19,17286.86,1,1,0.5766637476052423
14032,2,11,2975.59,1,1,0.9955423321013833
14034,22,3,651.8199999999999,0,3,0.9999856690751306
14035,29,5,1428.02,1,2,0.9990361050179134
14036,285,1,626.65,0,0,0.9999998701545927
14037,176,2,147.20000000000002,0,4,0.9999999212388411
14038,78,3,1560.38,0,3,0.9999882927395629
14039,33,1,152.2,0,0,0.999999997305439
14040,41,12,3614.92,1,1,0.9772733395197781
14041,266,1,141.41,0,0,0.9999999964972659
14044,27,4,652.82,1,7,0.9999196881238969
14045,109,4,1659.75,0,7,0.9999280260561313
14046,284,1,154.99,0,0,0.9999999958005952
14047,9,5,1308.6100000000001,1,2,0.9990430672376253
14048,305,1,409.93,0,0,0.9999999609142972
14049,17,4,5681.72,1,7,0.9997301429261564
14050,32,2,746.36,0,4,0.999999233165485
14051,1,23,15610.390000000001,1,1,0.7847635544061464
14052,20,1,225.36,0,0,0.9999999943193756
14053,124,2,260.25,0,4,0.9999998257161283
14054,65,1,92.46,0,0,0.9999999987339137
14055,106,1,725.6400000000001,0,0,0.9999998209488306
14056,1,23,8214.65,1,1,0.933474179126161
14057,24,17,6217.96,1,1,0.9470301700897794
14059,267,1,183.6,0,0,0.9999999941439155
14060,5,19,6140.42,1,1,0.9601081840929226
14062,10,12,10464.85,1,1,0.7716448194848138
14064,29,5,1353.74,1,2,0.9990295086785801
14066,267,1,152.55,0,0,0.999999995953984
14067,64,2,374.7,0,4,0.9999996335917883
14068,320,1,265.85,0,0,0.9999999866190792
14071,4,8,1438.82,1,1,0.544269913028673
14073,32,1,151.04,0,0,0.9999999973687683
14075,5,3,942.26,1,3,0.9999838788225046
14076,129,1,122.47,0,0,0.999999997593898
14077,41,5,499.41999999999996,0,2,0.9990923910624564
14078,102,6,1049.37,1,5,0.8992510891297475
14079,125,1,375.1,0,0,0.9999999722540579
14080,33,1,45.599999999999994,0,0,0.9999999995947707
14081,302,2,934.52,0,4,0.9999989221217298
14082,365,1,182.25,0,0,0.9999999940758388
14083,4,9,1018.43,1,1,0.8262163674113009
14085,2,18,4448.54,1,1,0.9777771878435845
14087,3,1,194.42,0,0,0.9999999969120394
14088,10,13,50491.81,1,6,0.9999911964111879
14089,57,1,161.0,0,0,0.9999999965529232
14090,325,1,76.32000000000001,0,0,0.9999999986612402
14092,8,14,4076.91,1,1,0.985372417393737
14093,12,1,442.85,0,0,0.9999999773516133
14096,4,17,65164.79,1,6,0.9999864061922125
14098,37,1,147.35,0,0,0.9999999974115461
14099,16,11,3104.17,1,1,0.9880116521914305
14100,138,1,194.9,0,0,0.999999993902676
14101,74,6,5976.79,1,5,0.9101567338248385
14102,5,5,1360.28,1,2,0.9991107987148657
14104,155,2,216.20999999999998,0,4,0.9999998764053594
14105,239,1,1266.23,0,0,0.9999986733419153
14107,52,7,2703.23,1,5,0.8415494391201096
14108,31,2,597.91,0,4,0.9999993496663341
14109,73,1,144.2,0,0,0.9999999970906015
14110,4,12,5683.15,1,1,0.9834127413786428
14111,14,4,692.85,1,7,0.9999043935490862
14112,23,7,2915.15,1,5,0.824685015964799
14113,4,4,1840.42,1,7,0.9999350242868741
14114,274,2,386.53,0,4,0.9999997188203267
14116,20,5,1382.74,1,2,0.9990188588106269
14117,144,1,90.0,0,0,0.9999999985234207
14121,4,4,2780.15,1,7,0.9999673350096863
14124,84,1,419.58000000000004,0,0,0.9999999654991326
14125,11,3,2740.43,1,3,0.9999859900662983
14126,8,3,706.1300000000001,1,3,0.9999833195382637
14127,123,3,709.71,0,3,0.9999910789552687
14128,61,2,637.5,0,4,0.9999992989627212
14129,2,5,1123.8600000000001,1,2,0.9992332479386121
14130,319,1,483.86,0,0,0.9999999383459733
14132,2,11,3586.0299999999997,1,1,0.9946607980351062
14133,130,3,605.64,0,3,0.999992583211989
14135,2,15,4690.31,1,1,0.9893674888531285
14138,2,2,982.3800000000001,1,4,0.9999997184038237
14139,46,1,415.82,0,0,0.9999999707891014
14140,4,2,935.05,1,4,0.999999597807237
14141,3,4,915.13,1,7,0.999898739383599
14142,373,1,311.81,0,0,0.999999980259173
14143,134,1,115.8,0,0,0.9999999978051006
14145,47,4,3742.2,1,7,0.9998966637304695
14146,9,5,4191.0,1,2,0.9991636212244945
14147,78,2,483.4,0,4,0.999999488532987
14148,234,1,157.2,0,0,0.9999999957760912
14149,221,1,446.62,0,0,0.9999999522285095
14150,36,2,658.64,0,4,0.9999992923004299
14152,75,2,621.29,0,4,0.9999993214987503
14154,239,2,1345.62,0,4,0.9999972760247343
14155,266,1,118.75,0,0,0.9999999974393274
14156,10,55,117379.63,1,6,0.9999723574420863
14157,20,2,432.88,0,4,0.9999995376591396
14158,40,1,507.66,0,0,0.9999999517010395
14159,20,11,4693.01,1,1,0.97660445143812
14161,216,3,1110.52,0,3,0.9999912460565974
14162,174,2,289.36,0,4,0.9999998008383816
14163,87,4,2445.91,1,7,0.9999341940473924
14164,71,2,1631.77,0,4,0.999995482489641
14165,276,1,122.53999999999999,0,0,0.999999997283795
14167,39,4,574.84,0,7,0.9999402661017838
14171,98,1,363.79,0,0,0.9999999754359278
14173,11,4,450.84,1,7,0.9999515666408031
14174,33,1,134.46,0,0,0.9999999979206158
14175,60,3,3222.3,1,3,0.9999547083659873
14176,297,4,576.9000000000001,0,7,0.9999793873444712
14177,86,4,559.41,0,7,0.9999587531401586
14178,9,7,1620.93,1,5,0.753184049523601
14179,41,2,719.78,0,4,0.9999992310518965
14180,11,25,4748.52,1,1,0.6483717652476789
14184,67,1,452.89,0,0,0.9999999597066543
14185,331,1,197.65,0,0,0.9999999930391734
14188,31,6,2054.36,1,5,0.8240088871036738
14189,2,15,4654.08,1,1,0.9894274208817401
14191,2,13,4684.76,1,1,0.9917677489578435
14193,68,2,853.39,0,4,0.999999024431008
14194,5,21,11349.52,1,1,0.8776108916452057
14195,202,2,1012.0,0,4,0.9999986471828921
14196,107,1,335.52,0,0,0.9999999796173291
14198,18,4,701.4,1,7,0.999905654661465
14199,218,1,185.39999999999998,0,0,0.9999999941558002
14201,60,7,747.44,1,5,0.9436498075142934
14204,2,1,161.03,0,0,0.9999999980646206
14205,17,2,466.7,0,4,0.9999995039229832
14206,239,1,328.15999999999997,0,0,0.9999999783922495
14208,95,1,151.74,0,0,0.9999999965959812
14209,11,6,2073.43,1,5,0.8043358119909063
14210,106,6,1905.8400000000001,1,5,0.8658358034095943
14211,53,9,2241.1,1,1,0.8183132613453872
14212,90,1,1070.48,0,0,0.9999993640450523
14214,31,5,1004.38,1,2,0.9990322309943648
14215,12,6,1789.72,1,5,0.7906150515652689
14216,3,4,1839.3,1,7,0.9999401198187686
14217,2,17,2004.98,1,1,0.9240928674069998
14218,43,1,169.48000000000002,0,0,0.9999999963942026
14219,4,1,89.94,0,0,0.9999999995354634
14220,247,2,632.4,0,4,0.9999994187886531
14221,42,9,3432.8,1,1,0.8183954987721203
14222,177,1,683.17,0,0,0.9999998391072001
14223,92,3,991.13,0,3,0.9999885790110313
14224,110,4,1050.12,0,7,0.999925768125226
14226,29,5,2232.19,1,2,0.9991421930671872
14227,26,10,3350.96,1,1,0.9734327231731804
14229,52,3,1547.2,1,3,0.9999881400274556
14231,184,3,925.71,0,3,0.9999912358203359
14232,43,5,2048.07,1,2,0.9991443081040348
14233,49,4,1462.72,1,7,0.999904764032638
14234,22,4,775.46,1,7,0.9998988147286852
14235,75,5,3144.86,1,2,0.9992574878115483
14236,81,2,490.86,0,4,0.9999994813335449
14237,373,1,161.0,0,0,0.9999999953681833
14238,326,1,146.85,0,0,0.999999996160239
14239,43,11,2380.85,1,1,0.9787072570685542
14240,30,2,890.34,0,4,0.9999991144499374
14241,184,1,213.70000000000002,0,0,0.9999999922536378
14242,235,2,280.55,0,4,0.9999998226259097
14243,9,10,2588.77,1,1,0.9851833247665945
14245,220,2,1693.45,0,4,0.9999944985410388
14246,111,3,1474.06,0,3,0.9999888596713444
14247,278,1,136.76999999999998,0,0,0.9999999966904496
14248,318,1,302.58,0,0,0.9999999818340709
14250,7,3,1904.05,1,3,0.9999918502762397
14251,2,5,2879.7000000000003,1,2,0.9993497563597468
14256,260,2,969.0600000000001,0,4,0.9999988051565791
14257,64,5,3099.7200000000003,1,2,0.9992438028639511
14258,9,9,12669.98,1,6,0.5928870750012877
14259,142,1,120.0,0,0,0.9999999976369573
14261,51,2,1163.45,0,4,0.999998391162718
14262,8,8,2618.23,1,1,0.5231966730523555
14264,155,2,333.97,0,4,0.9999997396064934
14265,109,2,530.18,0,4,0.9999994543054395
14267,163,3,1516.24,0,3,0.9999892900421808
14270,332,1,492.65000000000003,0,0,0.9999999349720124
14271,226,1,112.32,0,0,0.9999999977217149
14272,74,2,437.96,0,4,0.9999995467113681
14273,51,4,559.97,0,7,0.9999481003883156
14276,99,3,1119.74,0,3,0.9999888125150009
14277,15,3,4216.2,1,3,0.9999340291175507
14280,197,1,134.04,0,0,0.9999999969509434
14282,3,15,3729.34,1,1,0.9881890792781458
14284,31,2,595.25,0,4,0.9999993518764043
14285,21,4,1910.01,1,7,0.9999180962784334
14286,24,3,4628.75,1,3,0.9998821900816056
14287,8,3,176.63,0,3,0.9999993098134342
14288,213,1,426.6,0,0,0.9999999579920265
14289,9,6,911.26,1,5,0.8255498930443704
14290,11,5,2314.65,1,2,0.9991613862791814
14291,2,11,3883.25,1,1,0.9939662792848943
14292,8,9,4871.93,1,1,0.8026009476621285
14293,3,4,1046.56,1,7,0.9998991582544688
14295,40,1,166.20000000000002,0,0,0.9999999965983166
14297,18,4,1305.33,1,7,0.9998862809921323
14298,8,44,51527.3,1,6,0.9953206230564129
14299,8,9,3965.62,1,1,0.8559255622641759
14300,19,1,43.2,0,0,0.9999999996950785
14301,117,1,640.14,0,0,0.9999998766206707
14304,223,1,383.45,0,0,0.9999999681561179
14305,71,3,1858.96,1,3,0.9999869333502208
14306,51,2,2093.32,0,4,0.9999902980543993
14307,89,6,2995.72,1,5,0.8914577680758298
14309,8,9,2352.53,1,1,0.9003280010266442
14311,243,1,310.26,0,0,0.9999999811395452
14312,47,6,1611.59,1,5,0.8300999670238435
14314,107,1,120.0,0,0,0.9999999977671554
14315,45,6,2481.13,1,5,0.8537137094494982
14317,65,1,508.58000000000004,0,0,0.9999999447815029
14320,207,2,477.79,0,4,0.9999995848127678
14321,11,5,1530.75,1,2,0.9990510987040641
14323,115,2,605.0600000000001,0,4,0.9999993665609564
14326,242,1,183.85,0,0,0.9999999941877635
14327,163,1,311.65,0,0,0.9999999818209756
14329,17,7,5014.84,1,5,0.9166037834974514
14331,124,2,462.65999999999997,0,4,0.9999995516570254
14332,23,3,866.31,1,3,0.9999842207232591
14333,68,1,415.2,0,0,0.99999996796649
14334,17,8,2552.21,1,5,0.5040659567295456
14335,16,2,468.26,0,4,0.99999950593534
14336,17,4,1614.91,1,7,0.9999026710020116
14338,161,2,588.22,0,4,0.9999994205549174
14339,243,1,309.52,0,0,0.9999999812487592
14340,219,1,134.7,0,0,0.9999999968764448
14341,45,8,2182.28,1,5,0.5732756476212383
14342,21,4,668.5600000000001,1,7,0.9999128927500276
14344,127,8,889.9300000000001,1,5,0.8825852560242778
14345,39,1,108.97999999999999,0,0,0.9999999985536596
14346,121,2,1021.58,0,4,0.9999986040744164
14348,260,1,409.57,0,0,0.999999961533346
14349,10,1,133.5,0,0,0.999999998495201
14350,274,1,282.93,0,0,0.9999999847106819
14351,165,1,51.0,0,0,0.9999999992570008
14352,157,4,1078.96,0,7,0.9999369708599024
14353,215,1,90.6,0,0,0.9999999983934345
14354,6,2,163.62,0,4,0.9999999648898029
14355,366,1,174.4,0,0,0.9999999945808749
14356,80,2,701.23,0,4,0.9999992290696339
14357,43,1,225.77,0,0,0.9999999932580184
14359,19,3,912.18,1,3,0.9999839165430734
14360,32,4,2128.23,1,7,0.9999264197224755
14362,22,1,161.2,0,0,0.9999999972304523
14364,109,8,3717.35,1,5,0.707168116452161
14367,8,16,9261.52,1,1,0.9303474361228209
14368,320,1,155.0,0,0,0.9999999957510575
14371,295,1,100.5,0,0,0.9999999980288599
14373,358,1,76.55,0,0,0.9999999986402419
14375,185,1,257.68,0,0,0.9999999882115227
14377,191,2,617.05,0,4,0.9999994040411613
14379,44,2,348.1,0,4,0.999999665650069
14381,52,1,202.68,0,0,0.9999999944670308
14382,26,1,626.0699999999999,0,0,0.9999999220554651
14383,38,3,1247.69,1,3,0.9999869854396476
14385,9,3,202.11,0,3,0.9999989098655658
14386,297,1,142.4,0,0,0.9999999964083806
14387,33,3,1770.56,1,3,0.9999883120247359
14388,10,8,3212.84,1,5,0.5265723956611275
14389,65,2,1043.46,0,4,0.9999986458287305
14390,10,9,4652.82,1,1,0.8122990880061793
14393,218,1,67.95,0,0,0.9999999989143631
14395,2,9,3507.71,1,1,0.8888982308132309
14396,65,2,487.99,0,4,0.9999994721900606
14397,3,19,2612.96,1,1,0.8983933857890929
14400,149,1,574.7,0,0,0.9999999071286497
14401,4,13,4051.48,1,1,0.9909634770219985
14403,130,4,1475.81,0,7,0.9999298067664192
14404,34,6,1474.32,1,5,0.8188092664903144
14406,119,1,156.75,0,0,0.9999999962090418
14407,107,6,2157.73,1,5,0.8703642649775787
14408,11,7,2606.53,1,5,0.7907998953371582
14409,71,6,2059.4500000000003,1,5,0.8522145187174636
14410,92,9,1105.07,1,1,0.5478493190584481
14411,311,1,1063.0,0,0,0.9999992730263119
14412,43,2,770.03,0,4,0.9999991785590056
14413,362,1,122.7,0,0,0.9999999971985165
14414,92,7,1496.98,1,5,0.8714945268696223
14415,1,13,5900.28,1,1,0.9890875856363733
14416,22,2,490.22,0,4,0.9999994647037795
14418,4,3,1937.25,1,3,0.9999932785159005
14419,11,6,1058.06,1,5,0.8075166141459514
14420,99,1,387.52,0,0,0.9999999710577363
14421,57,2,813.11,0,4,0.9999990999698327
14422,1,6,4263.64,1,5,0.9506423098473907
14423,218,1,265.2,0,0,0.9999999871555159
14424,18,1,322.08,0,0,0.9999999878616461
14426,24,10,4481.67,1,1,0.9604889055677395
14427,50,2,363.34000000000003,0,4,0.9999996432762975
14428,7,5,1244.83,1,2,0.9990636963207477
14431,303,1,470.36,0,0,0.9999999432390253
14432,10,6,2255.51,1,5,0.815629811572393
14434,22,6,1372.8,1,5,0.8052195307786644
14436,99,1,89.06,0,0,0.9999999986652117
14437,366,1,63.0,0,0,0.999999998930722
14438,306,1,131.9,0,0,0.999999996869092
14439,320,1,2661.24,0,0,0.9999752941355441
14440,8,5,2357.6800000000003,1,2,0.9991877208395443
14441,1,4,1712.89,1,7,0.9999514400472916
14442,205,2,1589.82,0,4,0.9999954680151409
14443,54,4,1420.2,1,7,0.999905529985658
14446,1,4,1039.58,1,7,0.9999217569968508
14447,19,5,1163.23,1,2,0.9990080341274203
14448,9,2,375.35,0,4,0.9999996629404007
14449,19,4,907.1,1,7,0.9998856127414307
14450,181,3,483.25,0,3,0.9999954896602026
14451,60,2,662.59,0,4,0.9999992722043635
14452,11,2,264.44,0,4,0.9999998277022919
14453,190,1,119.93,0,0,0.9999999975170741
14456,5,9,3062.4,1,1,0.8966381918211908
14457,311,1,113.64,0,0,0.9999999975790166
14459,155,1,1837.92,0,0,0.9999948160759778
14460,110,3,434.34,0,3,0.9999952992225258
14461,148,3,2103.06,0,3,0.999983390398427
14462,66,11,2004.02,1,1,0.9667027547207022
14463,98,3,529.62,0,3,0.9999929847266898
14465,247,3,1058.6200000000001,0,3,0.9999918138594689
14466,29,7,2272.4,1,5,0.8031279814093006
14467,18,4,598.76,1,7,0.9999232821606671
14470,12,2,461.19,0,4,0.9999995348037486
14472,104,8,1936.84,1,5,0.673349434339184
14473,74,2,234.34000000000003,0,4,0.9999998526053699
14474,46,1,547.66,0,0,0.9999999375771804
14475,72,3,925.85,0,3,0.9999877659601885
14476,257,1,215.7,0,0,0.9999999917892457
14477,20,4,1309.6,1,7,0.9998869185601975
14479,254,2,316.25,0,4,0.9999997892638754
14480,11,1,279.05,0,0,0.9999999921198783
14481,165,2,636.51,0,4,0.999999361328305
14482,18,6,2068.15,1,5,0.8114970332926287
14483,282,1,137.1,0,0,0.9999999966704562
14484,50,1,321.92,0,0,0.9999999842664012
14485,39,1,165.75,0,0,0.9999999966376425
14487,27,6,1196.33,1,5,0.8244534280867599
14488,68,1,1064.28,0,0,0.9999994131540623
14489,207,1,463.38,0,0,0.9999999475359025
14491,175,2,340.93,0,4,0.9999997380319178
14493,7,5,2383.2400000000002,1,2,0.9992013891309346
14494,26,1,139.56,0,0,0.9999999978888869
14495,51,2,123.8,0,4,0.9999999522502163
14496,312,2,538.8100000000001,0,4,0.9999995661001364
14497,309,1,475.37,0,0,0.9999999414552362
14498,43,5,1957.32,1,2,0.9991328213820434
14499,26,3,815.32,1,3,0.9999846013899867
14500,88,3,356.85,0,3,0.999996629827266
14501,184,2,251.21,0,4,0.9999998448423946
14502,20,11,2470.67,1,1,0.9864499393018766
14503,3,6,3543.26,1,5,0.9102647367742175
14504,47,4,673.26,0,7,0.9999285853872605
14505,17,8,5905.64,1,5,0.7656427333382746
14506,17,5,2012.17,1,2,0.999105494645539
14507,24,6,1383.18,1,5,0.8080275454231782
14508,22,2,276.42,0,4,0.9999997907225838
14511,11,5,1314.81,1,2,0.9990288844989798
14512,188,2,275.28,0,4,0.9999998197950088
14513,101,3,455.59000000000003,0,3,0.9999946419617047
14514,61,3,1055.35,0,3,0.9999872802349585
14515,18,6,2102.09,1,5,0.8133286083904104
14517,33,2,330.45,0,4,0.9999996928836158
14518,64,1,174.37,0,0,0.9999999958208625
14520,2,2,270.6,1,4,0.9999998880874359
14522,24,4,974.54,1,7,0.999885846143386
14523,108,1,241.09,0,0,0.9999999906465424
14524,32,9,1867.68,1,1,0.8375859441125545
14525,20,9,4332.2,1,1,0.8099103438174858
14527,3,55,8508.82,1,6,0.9994678155581068
14528,37,1,364.21999999999997,0,0,0.999999980294809
14529,60,3,620.04,0,3,0.9999895697317371
14530,26,6,2925.91,1,5,0.8672016191784966
14532,236,4,932.85,0,7,0.9999543992761952
14533,25,7,1949.72,1,5,0.790262166899004
14534,3,18,4447.05,1,1,0.9740628171931167
14535,60,3,2864.19,1,3,0.999968624404348
14536,260,1,171.8,0,0,0.999999994900254
14537,58,1,355.56,0,0,0.9999999792428393
14538,65,2,388.25,0,4,0.9999996131784761
14539,16,2,537.48,0,4,0.9999994414756276
14540,10,3,996.26,1,3,0.9999838978038856
14541,59,8,1461.65,1,5,0.6628099243033723
14542,186,1,103.25,0,0,0.9999999980778802
14543,29,16,3630.33,1,1,0.951856962530942
14544,24,2,2024.45,1,4,0.9999937123552711
14546,5,5,2578.09,1,2,0.9992486774234907
14547,4,8,4007.54,1,5,0.5957372617432112
14548,151,2,652.8,0,4,0.999999330282928
14549,311,1,289.24,0,0,0.9999999837219026
14550,11,2,765.62,1,4,0.9999993996913735
14551,18,2,186.23,0,4,0.9999999270701454
14552,152,1,165.07,0,0,0.9999999956168302
14553,19,5,859.27,1,2,0.9990402196412578
14554,10,4,2381.04,1,7,0.9999446595626132
14555,57,2,324.14,0,4,0.9999997116000258
14557,85,1,788.38,0,0,0.999999776452254
14560,7,22,2237.77,1,6,0.6281489775575523
14561,76,3,1080.76,0,3,0.9999879825402611
14562,4,18,5074.77,1,1,0.9721359276968982
14565,96,4,3099.12,1,7,0.9999203430806112
14566,111,1,1432.0,0,0,0.999998103463532
14567,57,2,1530.3600000000001,0,4,0.9999965142776466
14569,1,1,227.39,0,0,0.9999999959877277
14570,281,2,218.06,0,4,0.9999998822201406
14572,3,7,2832.84,1,5,0.8009123313211437
14573,180,9,1653.42,1,1,0.6213316053685669
14576,372,1,35.400000000000006,0,0,0.9999999993737367
14577,13,4,859.71,1,7,0.9998856098898627
14578,3,1,168.63,0,0,0.9999999977769665
